id,code,name,description,symbol
c_clave_unidad_XBS,XBS,"Botella, no-protegida en forma de bulbo",Recipiente en forma de bulbo de cuello estrecho sin material de empaque protector externo.,
c_clave_unidad_XBT,XBT,Rollo de tela,,
c_clave_unidad_XBU,XBU,Butt,Barril de 1/2 tonel,
c_clave_unidad_XBV,XBV,Botella de bulbo protegido,Recipiente en forma de bulbo de cuello estrecho con material de empaque protector externo.,
c_clave_unidad_XBW,XBW,Caja para líquidos,,
c_clave_unidad_XBX,XBX,Caja,,
c_clave_unidad_XBY,XBY,"Tablero, con fleje/ agrupados/ armados",,
c_clave_unidad_XBZ,XBZ,"Barras, con fleje/ agrupados/ armados",,
c_clave_unidad_XCA,XCA,Lata rectangular,,
c_clave_unidad_XCB,XCB,Cajón para cerveza,,
c_clave_unidad_XCC,XCC,Mantequera,,
c_clave_unidad_XCD,XCD,Lata con mango y boquilla,,
c_clave_unidad_XCE,XCE,Cesto tejido,,
c_clave_unidad_XCF,XCF,Cofre,,
c_clave_unidad_XCG,XCG,Contenedor tipo Jaula,,
c_clave_unidad_XCH,XCH,Cajonera,,
c_clave_unidad_XCI,XCI,Frasco,,
c_clave_unidad_XCJ,XCJ,Ataúd,,
c_clave_unidad_XCK,XCK,Barrica,,
c_clave_unidad_XCL,XCL,Espiral,,
c_clave_unidad_XCM,XCM,Paquete de tarjetas,Paquete plano normalmente hecho de cartón desde / hacia el cual el producto es a menudo colgado o unido.,
c_clave_unidad_XCN,XCN,"Contenedor, no especificado como equipo de transporte",,
c_clave_unidad_XCO,XCO,Garrafón no protegido,,
c_clave_unidad_XCP,XCP,Garrafón protegido,,
c_clave_unidad_XCQ,XCQ,Cartucho,Paquete que contiene una carga tal como un explosivo propulsor para armas de fuego o tóner de tinta para una impresora.,
c_clave_unidad_XCR,XCR,Cajón,,
c_clave_unidad_XCS,XCS,Estuche,,
c_clave_unidad_XCT,XCT,Cartón,,
c_clave_unidad_XCU,XCU,Vaso,,
c_clave_unidad_XCV,XCV,Cubierta,,
c_clave_unidad_XCW,XCW,Jaula estilo rodillo,,
c_clave_unidad_XCX,XCX,Lata cilíndrica,,
c_clave_unidad_XCY,XCY,Cilindro,,
c_clave_unidad_XCZ,XCZ,Lona,,
c_clave_unidad_XDA,XDA,Cajón multicapa de plástico,,
c_clave_unidad_XDB,XDB,Cajón de varias capas de madera,,
c_clave_unidad_XDC,XDC,Cajón multicapa de cartón,,
c_clave_unidad_XDG,XDG,"Jaula, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP))",,
c_clave_unidad_XDH,XDH,"Caja, Según la clasificación de la compañía (CHEP), Eurobox",Caja montada sobre una base de pallet Según la clasificación de la compañía (CHEP).,
c_clave_unidad_XDI,XDI,Tambor de hierro,,
c_clave_unidad_XDJ,XDJ,"damajuana o garrafa, no protegido",,
c_clave_unidad_XDK,XDK,"Cajón a granel, cartón",,
c_clave_unidad_XDL,XDL,Cajas de plástico,,
c_clave_unidad_XDM,XDM,Cajones a granel de madera,,
c_clave_unidad_XDN,XDN,Dispensador,,
c_clave_unidad_XDP,XDP,"damajuana o garrafa, protegido",,
c_clave_unidad_XDR,XDR,Tambor,,
c_clave_unidad_XDS,XDS,Bandeja de una capa sin cubierta y de plástico,,
c_clave_unidad_XDT,XDT,Bandeja de una capa sin cubierta y de madera,,
c_clave_unidad_XDU,XDU,Bandeja de una capa sin cubierta y  poliestireno,,
c_clave_unidad_XDV,XDV,Bandeja de una capa sin cubierta y de cartón,,
c_clave_unidad_XDW,XDW,Bandeja de dos capas sin tapa y con bandeja de plástico,,
c_clave_unidad_XDX,XDX,Bandeja de dos capas sin cubierta y de madera,,
c_clave_unidad_XDY,XDY,Bandeja de dos capas sin cubierta y de cartón,,
c_clave_unidad_XEC,XEC,Bolsa de plástico,,
c_clave_unidad_XED,XED,"Estuche, con pallet de base",,
c_clave_unidad_XEE,XEE,"Estuche, con pallet base de madera",,
c_clave_unidad_XEF,XEF,"Estuche, con pallet base de cartón",,
c_clave_unidad_XEG,XEG,"Estuche, con pallet base de plástico",,
c_clave_unidad_XEH,XEH,"Estuche, con pallet base de metal",,
c_clave_unidad_XEI,XEI,Estuche isotérmico,,
c_clave_unidad_XEN,XEN,Sobre,,
c_clave_unidad_XFB,XFB,Bolsa flexible,"Bolsa de contención flexible hecha de plástico, usado típicamente para el transporte de mercancías no peligrosas a granel, que usan contenedores de transporte de tamaño estándar.",
c_clave_unidad_XFC,XFC,Cajón para fruta,,
c_clave_unidad_XFD,XFD,Cajón enmarcado,,
c_clave_unidad_XFE,XFE,Tanque flexible,"Contenedor flexible de plástico, usado típicamente para el transporte de cargas no peligrosas a granel usando contenedores de transporte de tamaño estándar.",
c_clave_unidad_XFI,XFI,Firkin,Barril de 41 litros,
c_clave_unidad_XFL,XFL,Matraz,,
c_clave_unidad_XFO,XFO,Cajón para zapatos,,
c_clave_unidad_XFP,XFP,Caja auxiliar para película fotográfica,,
c_clave_unidad_XFR,XFR,Marco,,
c_clave_unidad_XFT,XFT,Contenedor para alimentos,,
c_clave_unidad_XFW,XFW,Carro de cama plana,Módulo con ruedas en el que las bandejas u otros artículos de forma regular se empacan para fines de transporte.,
c_clave_unidad_XFX,XFX,Bolsa flexible tipo contenedor,,
c_clave_unidad_XGB,XGB,Botella para gas,Cilindro metálico de cuello estrecho para la retención de gas licuado o comprimido.,
c_clave_unidad_XGI,XGI,Viga,,
c_clave_unidad_XGL,XGL,Contenedor tipo galón,Contenedor con una capacidad de un galón.,
c_clave_unidad_XGR,XGR,Recipiente de vidrio,Recipiente de contención de vidrio para retener sustancias o artículos.,
c_clave_unidad_XGU,XGU,Bandeja contenedor para apilar horizontalmente objetos planos,Bandeja para contiene objetos planos apilados uno encima del otro.,
c_clave_unidad_XGY,XGY,Costal de Yute,"Hecho de yute, usado para transportar mercancías gruesas, tales como granos, patatas, y otros productos agrícolas.",
c_clave_unidad_XGZ,XGZ,Vigas con correas o agrupadas,,
c_clave_unidad_XHA,XHA,Cesta con mango y de plástico,,
c_clave_unidad_XHB,XHB,Cesta con mango y de madera,,
c_clave_unidad_XHC,XHC,Cesta  con asa y de  cartón,,
c_clave_unidad_XHG,XHG,Hogshead,Barril de 1/4 de tonel,
c_clave_unidad_XHN,XHN,Gancho,"Artefacto, cuya forma con un gancho en la parte superior, tiene el propósito de colgar artículos de un carril.",
c_clave_unidad_XHR,XHR,Cesto,,
c_clave_unidad_XIA,XIA,Paquete con pantalla y de madera,,
c_clave_unidad_XIB,XIB,Paquete  con pantalla y de cartón,,
c_clave_unidad_XIC,XIC,Paquete con pantalla y de plástico,,
c_clave_unidad_XID,XID,Paquete con pantalla y de metal,,
c_clave_unidad_XIE,XIE,Paquete de mostrador.,,
c_clave_unidad_XIF,XIF,Envase para alimentos,"Envase flexible tubular o de piel, posiblemente transparente, a menudo utilizado para contener alimentos (por ejemplo salami).",
c_clave_unidad_XIG,XIG,Paquete envuelto en papel,,
c_clave_unidad_XIH,XIH,Tambor de plástico,,
c_clave_unidad_XIK,XIK,Paquete de cartón con los agujeros para botellas,Material de empaque realizado en cartón que facilita la separación de botellas individuales de vidrio o plástico.,
c_clave_unidad_XIL,XIL,Bandeja rígida con tapa y apilable (CEN TS 14482: 2002),Bandeja rígida apilable empotrada compatible con CEN TS 14482: 2002.,
c_clave_unidad_XIN,XIN,Lingote,,
c_clave_unidad_XIZ,XIZ,Lingotes  con correas/ agrupados,,
c_clave_unidad_XJB,XJB,Bolsa jumbo,"Bolsa de contención flexible, ampliamente utilizada para almacenamiento, transporte y manipulación de materiales en polvo, escamas o granulares. Típicamente construido a partir de tejido de polipropileno (PP) tejido en forma de bolsas cúbicas.",
c_clave_unidad_XJC,XJC,Bidón rectangular,,
c_clave_unidad_XJG,XJG,Jarra,,
c_clave_unidad_XJR,XJR,Tarro,,
c_clave_unidad_XJT,XJT,Bolsa de yute,,
c_clave_unidad_XJY,XJY,"Bidón, cilíndrico",,
c_clave_unidad_XKG,XKG,Barrilete,,
c_clave_unidad_XKI,XKI,Kit (Conjunto de piezas),Conjunto de artículos o implementos utilizados para un propósito específico.,
c_clave_unidad_XLE,XLE,Valijas,"Colección de bolsas, cajas y / o contenedores que contienen objetos personales para un viaje.",
c_clave_unidad_XLG,XLG,Bitácora,,
c_clave_unidad_XLT,XLT,Lote,,
c_clave_unidad_XLU,XLU,Caja de arrastre,Caja de madera para el transporte y almacenamiento de frutas y verduras.,
c_clave_unidad_XLV,XLV,Contenedor pequeño,"Contenedor de madera o metal, usado para empacar artículos de uso doméstico y personales.",
c_clave_unidad_XLZ,XLZ,Registros  con fleje/ agrupados/ armados,,
c_clave_unidad_XMA,XMA,Cajón metálico,Caja de contención hecha de metal para retener sustancias o artículos.,
c_clave_unidad_XMB,XMB,Múltiplo de bolsas,,
c_clave_unidad_XMC,XMC,Cajón para leche,,
c_clave_unidad_XME,XME,Contenedor de metal,"Tipo de caja de contención hecha de metal para retener sustancias o artículos, no especificado de otro modo como equipo de transporte.",
c_clave_unidad_XMR,XMR,Recipiente de metal,Recipiente de contención de metal para retener sustancias o artículos.,
c_clave_unidad_XMS,XMS,Saco milti-pared,,
c_clave_unidad_XMT,XMT,Tapete,,
c_clave_unidad_XMW,XMW,Contenedor envuelto en plástico,Recipiente de contención envuelto en plástico para retener sustancias o artículos.,
c_clave_unidad_XMX,XMX,Caja pequeña de cerillos,,
c_clave_unidad_XNA,XNA,No disponible,,
c_clave_unidad_XNE,XNE,Sin empaque o no empaquetado,,
c_clave_unidad_XNF,XNF,"Sin empaque o no empaquetado, unidad simple",,
c_clave_unidad_XNG,XNG,"Sin empaque o no empaquetado, unidades múltiples",,
c_clave_unidad_XNS,XNS,Caja nido,,
c_clave_unidad_XNT,XNT,Red,,
c_clave_unidad_XNU,XNU,Red de plástico con tubo,,
c_clave_unidad_XNV,XNV,Red textil con tubo,,
c_clave_unidad_XOA,XOA,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 40 cm x 60 cm",Pallet de dimensiones 40 centímetros x 60 centímetros.,
c_clave_unidad_XOB,XOB,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 80 cm x 120 cm",Pallet de dimensiones 80 centímetros x 120 centímetros.,
c_clave_unidad_XOC,XOC,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 100 cm x 120 cm",Pallet de dimensiones 100 centímetros x 120 centímetros.,
c_clave_unidad_XOD,XOD,"Pallet, AS 4068-1993",Pallet con  estándar australiano de dimensiones 115.5 centímetros x 116.5 centímetros.,
c_clave_unidad_XOE,XOE,"Pallet, ISO T11","Pallet con estándar ISO de dimensiones 110 centímetros x 110 centímetros, prevalente en la región Asia-Pacífico.",
c_clave_unidad_XOF,XOF,"Plataforma, peso o dimensión no especificada",Plataforma de carga equivalente del Pallet de dimensiones desconocidas o peso desconocido.,
c_clave_unidad_XOK,XOK,Bloque,"Una pieza sólida de una sustancia dura, tal como granito, que tiene uno o más lados planos.",
c_clave_unidad_XOT,XOT,Octabin,"Envase estándar de cartón de grandes dimensiones para almacenar por ejemplo verduras, gránulos de plástico u otros productos secos.",
c_clave_unidad_XP2,XP2,Charola,"Recipiente ancho y abierto, usualmente de metal.",
c_clave_unidad_XPA,XPA,Cajetilla,Paquete pequeño.,
c_clave_unidad_XPB,XPB,"Pallet, Caja combinada y abierta con caja y pallet.",,
c_clave_unidad_XPC,XPC,Paquete postal,,
c_clave_unidad_XPD,XPD,Pallet modular con collares (80cms * 100cms),Pallet tamaño estándar de dimensiones 80 centímetros por 100 centímetros (cms).,
c_clave_unidad_XPE,XPE,Pallet modular con collares (80cms * 120cms),Pallet tamaño estándar de dimensiones 80 centímetros por 120 centímetros (cms).,
c_clave_unidad_XPF,XPF,Corral,Pequeño recinto abierto para retener animales.,
c_clave_unidad_XPG,XPG,Placa,,
c_clave_unidad_XPH,XPH,Cantaro,,
c_clave_unidad_XPI,XPI,Pleca,,
c_clave_unidad_XPJ,XPJ,Canastilla,,
c_clave_unidad_XPK,XPK,Paquete,Unidad de empaque estándar.,
c_clave_unidad_XPL,XPL,Balde,,
c_clave_unidad_XPN,XPN,Tablón,,
c_clave_unidad_XPO,XPO,Bolsa pequeña,,
c_clave_unidad_XPR,XPR,Contenedor de plástico,Recipiente de contención de plástico para retener sustancias o artículos.,
c_clave_unidad_XPT,XPT,Maceta,,
c_clave_unidad_XPU,XPU,Cacerola,,
c_clave_unidad_XPV,XPV,"Tubos, con fleje/ agrupados/ armados",,
c_clave_unidad_XPX,XPX,Pallet,"Plataforma o caja abierta, generalmente de madera, en la que se conservan las mercancías para facilitar el manejo mecánico durante el transporte y almacenamiento.",
c_clave_unidad_XPY,XPY,Placas con fleje/ agrupados/ armados,,
c_clave_unidad_XPZ,XPZ,Tablones con fleje/ agrupados/ armados,,
c_clave_unidad_XQA,XQA,Tambor de acero con cabeza no desmontable,,
c_clave_unidad_XQB,XQB,Tambor de  acero con cabeza extraíble,,
c_clave_unidad_XQC,XQC,Tambor de aluminio con cabeza no extraíble,,
c_clave_unidad_XQD,XQD,Tambor de aluminio con cabeza extraíble,,
c_clave_unidad_XQF,XQF,"Tambor, plástico con cabeza no desmontable",,
c_clave_unidad_XQG,XQG,"Tambor, plástico, cabeza extraíble",,
c_clave_unidad_XQH,XQH,Barril de madera con tapón,,
c_clave_unidad_XQJ,XQJ,Barril de madera con cabeza desprendible,,
c_clave_unidad_XQK,XQK,Bidón de acero con cabeza no desmontable,,
c_clave_unidad_XQL,XQL,Bidón de acero con cabeza desmontable,,
c_clave_unidad_XQM,XQM,Bidón de plástico con cabeza no desmontable,,
c_clave_unidad_XQN,XQN,Bidón de plástico con cabeza extraíble,,
c_clave_unidad_XQP,XQP,Caja de madera natural estándar,,
c_clave_unidad_XQQ,XQQ,Caja de madera natural con muros a prueba de filtraciones,,
c_clave_unidad_XQR,XQR,Caja de plástico expandida,,
c_clave_unidad_XQS,XQS,Caja de plástico sólida,,
c_clave_unidad_XRD,XRD,Rod,,
c_clave_unidad_XRG,XRG,Anillo,,
c_clave_unidad_XRJ,XRJ,"Estante, Perchero para ropa",,
c_clave_unidad_XRK,XRK,Estante,,
c_clave_unidad_XRL,XRL,Carrete,Dispositivo giratorio cilíndrico con un reborde en cada extremo en el que se enrollan los materiales.,
c_clave_unidad_XRO,XRO,Rollo,,
c_clave_unidad_XRT,XRT,Red Roja,Material de confinamiento hecho de redes de malla roja para retener artículos (por ejemplo árboles).,
c_clave_unidad_XRZ,XRZ,Varillas  con fleje/ agrupados/ armados,,
c_clave_unidad_XSA,XSA,Saco,,
c_clave_unidad_XSB,XSB,Losa,,
c_clave_unidad_XSC,XSC,Cajón poco profundo,,
c_clave_unidad_XSD,XSD,Huso,,
c_clave_unidad_XSE,XSE,Baúl,,
c_clave_unidad_XSH,XSH,Bolsa pequeña hermética,,
c_clave_unidad_XSI,XSI,Patín,Una plataforma o plataforma móvil baja para facilitar el manejo y transporte de mercancías.,
c_clave_unidad_XSK,XSK,Carcasa esqueleto,,
c_clave_unidad_XSL,XSL,Hoja de deslizamiento,Láminas de plástico duro se utilizan principalmente como la base sobre la cual apilan mercancías para optimizar el espacio dentro de un contenedor. Puede utilizarse como alternativa a un embalaje paletizado.,
c_clave_unidad_XSM,XSM,Hoja de metal,,
c_clave_unidad_XSO,XSO,Carrete pequeño,"Contenedor de empaque utilizado en el transporte de artículos tales como alambre, cable, cinta e hilo.",
c_clave_unidad_XSP,XSP,Hoja de empaque de plástico,,
c_clave_unidad_XSS,XSS,Cajón de acero,,
c_clave_unidad_XSU,XSU,Maleta,,
c_clave_unidad_XSV,XSV,Sobre de acero,,
c_clave_unidad_XSW,XSW,Envoltorio,Mercancías retenidas en una película de plástico transparente que ha sido envuelta alrededor y luego encogido fuertemente a las mercancías.,
c_clave_unidad_XSY,XSY,Manga,,
c_clave_unidad_XSZ,XSZ,Hojas  con fleje/ agrupados/ armados,,
c_clave_unidad_XT1,XT1,Tableta,"Artículo suelto o sin empaque en forma de barra, bloque o pieza.",
c_clave_unidad_XTB,XTB,Tina,,
c_clave_unidad_XTC,XTC,Caja para té,,
c_clave_unidad_XTD,XTD,Tubo plegable,,
c_clave_unidad_XTG,XTG,Contenedor de tanque genérico,Recipiente especialmente construido para el transporte de líquidos y gases a granel.,
c_clave_unidad_XTI,XTI,Tierce,Barril de 1/6 parte de tonel,
c_clave_unidad_XTK,XTK,Tanque rectangular,,
c_clave_unidad_XTL,XTL,Tina con tapa,,
c_clave_unidad_XTN,XTN,Hojalata,,
c_clave_unidad_XTO,XTO,Tonel,Barril con capacidad para 982 litros,
c_clave_unidad_XTR,XTR,Maletero,,
c_clave_unidad_XTS,XTS,Estructura,,
c_clave_unidad_XTT,XTT,Bolsa de mano,Una gran bolsa o cesto.,
c_clave_unidad_XTU,XTU,Tubo,,
c_clave_unidad_XTV,XTV,Tubo con boquilla,"Tubo de plástico, metal o cartón, provisto de una boquilla, que contiene un producto líquido o semilíquido, por ejemplo silicio.",
c_clave_unidad_XTW,XTW,Pallet tricapa,Una paleta ligera hecha de cartón ondulado resistente.,
c_clave_unidad_XTY,XTY,Tanque cilíndrico,,
c_clave_unidad_XTZ,XTZ,Tubos  con fleje/ agrupados/ armados,,
c_clave_unidad_XUC,XUC,Sin empaque,,
c_clave_unidad_XUN,XUN,Unidad,"Tipo de paquete compuesto de un solo artículo u objeto, no especificado de otro modo como una unidad de equipo de transporte.",
c_clave_unidad_XVA,XVA,Tanque,,
c_clave_unidad_XVG,XVG,"Tanque de gas (a 1,031 mbar y 15° C)",,
c_clave_unidad_XVI,XVI,Frasco pequeño,,
c_clave_unidad_XVK,XVK,Paquete transportable,Tipo de cajón de madera.,
c_clave_unidad_XVL,XVL,Contenedor para líquidos a granel,,
c_clave_unidad_XVN,XVN,Vehículo,Medio de transporte autopropulsado.,
c_clave_unidad_XVO,XVO,"Contenedor para sólido de partículas grandes a granel (""nódulos"")",,
